CONTINENT,REGION,WHO_REGION,ADMIN0,ADMIN0ID,ADMIN0_FIP,ADMIN0ISO2,ADMIN0ISO3,ADMIN1,ADMIN1ID,ADMIN2,ADMIN2ID,Alt_ADMIN2,ADMIN3,ADMIN3ID,IUs_ADM,IUs_NAME,IU_ID,IU_CODE,Year,PopTot,PopPreSAC,PopSAC,PopAdult,Endemicity,PopReq,PopTrg,PopTreat,Cov,Cum_MDA,MDA,EffMDA,MDA_n,EffMDA_n,EpiCov,EpiMDA,EpiEffMDA,EpiMDA_n,EpiEffMDA_n,MDA_scheme,Endemicity_ID,LF_MDA_left,Oncho_Endemicity,Loa_Endemicity,STH_Endemicity,SCH_Endemicity,MDA_strategy,Drugs,Adjusted_Round1,Adjusted_Round2
Africa,Eastern Africa,AFRO,Ethiopia,17,ET,ET,ETH,Amhara,1943,East Gojam,0,,Mota Town,18649,ADM3,Mota Town,18649,ETH0194318649,2020,78984,10722,22960,45302,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,0,Non-endemic,Non-endemic,Moderate prevalence (20%-49%),Moderate prevalence (10%-49%),T1,PZQ+ALB-MBD,,T1
Africa,Eastern Africa,AFRO,Ethiopia,17,ET,ET,ETH,Amhara,1943,West Gondar,0,,Quara,18650,ADM3,Quara,18650,ETH0194318650,2020,146058,19828,42457,83773,Endemic (MDA not delivered),146058,0,0,0,7,0,0,4,4,0,0,0,4,4,Not delivered,1,1,Endemic (under MDA),Non-endemic,High prevalence (50% and above),Moderate prevalence (10%-49%),MDA 1 / T1,ALB+IVM / PZQ+ALB-MBD,MDA 1,T1
Africa,Eastern Africa,AFRO,Ethiopia,17,ET,ET,ETH,Amhara,1943,West Gojam,0,,Quarit,18651,ADM3,Quarit,18651,ETH0194318651,2020,143536,19492,41726,82318,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,0,Non-endemic,Non-endemic,Moderate prevalence (20%-49%),Non-endemic,T3,ALB-MBD,,T3
Africa,Eastern Africa,AFRO,Ethiopia,17,ET,ET,ETH,Amhara,1943,South Wello,0,,Sayint,18653,ADM3,Sayint,18653,ETH0194318653,2020,180862,24561,52577,103725,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,0,Non-endemic,Non-endemic,Low prevalence (less than 20%),Non-endemic,Not requiring,Not requiring,Not requiring,
Africa,Eastern Africa,AFRO,Ethiopia,17,ET,ET,ETH,Amhara,1943,North Shewa,0,,Siya Debirna Wayu,18654,ADM3,Siya Debirna Wayu,18654,ETH0194318654,2020,76768,10421,22316,44031,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,0,Non-endemic,Non-endemic,Low prevalence (less than 20%),Moderate prevalence (10%-49%),T2,PZQ,,T2
Africa,Eastern Africa,AFRO,Ethiopia,17,ET,ET,ETH,Amhara,1943,Wag Hamra,0,,Sahila,18655,ADM3,Sahila,18655,ETH0194318655,2020,40487,5498,11770,23219,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,0,Non-endemic,Non-endemic,Low prevalence (less than 20%),Non-endemic,Not requiring,Not requiring,Not requiring,
Africa,Eastern Africa,AFRO,Ethiopia,17,ET,ET,ETH,Amhara,1943,Wag Hamra,0,,Sekota Town,18656,ADM3,Sekota Town,18656,ETH0194318656,2020,107916,14655,31371,61890,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,0,Non-endemic,Non-endemic,High prevalence (50% and above),High prevalence (50% and above),T1 / T3,PZQ+ALB-MBD / ALB-MBD,T1,T3
Africa,Eastern Africa,AFRO,Ethiopia,17,ET,ET,ETH,Amhara,1943,West Gojam,0,,Debub Achefer,18658,ADM3,Debub Achefer,18658,ETH0194318658,2020,168958,22944,49116,96897,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,0,Non-endemic,Non-endemic,High prevalence (50% and above),Low prevalence (less than 10%),T1 / T3,PZQ+ALB-MBD / ALB-MBD,T1,T3
Africa,Eastern Africa,AFRO,Ethiopia,17,ET,ET,ETH,Amhara,1943,East Gojam,0,,Shebel Bernta,18659,ADM3,Shebel Bernta,18659,ETH0194318659,2020,138591,18814,40287,79490,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,0,Non-endemic,Non-endemic,Moderate prevalence (20%-49%),Moderate prevalence (10%-49%),T1,PZQ+ALB-MBD,,T1
Africa,Eastern Africa,AFRO,Ethiopia,17,ET,ET,ETH,Amhara,1943,North Shewa,0,,Shoa Robit,18660,ADM3,Shoa Robit,18660,ETH0194318660,2020,57502,7806,16715,32981,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,0,Non-endemic,Non-endemic,Low prevalence (less than 20%),High prevalence (50% and above),T2,PZQ,,T2
Africa,Eastern Africa,AFRO,Ethiopia,17,ET,ET,ETH,Amhara,1943,East Gojam,0,,Senan,18662,ADM3,Senan,18662,ETH0194318662,2020,124458,16895,36179,71384,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,0,Non-endemic,Non-endemic,Moderate prevalence (20%-49%),Non-endemic,T3,ALB-MBD,,T3
Africa,Eastern Africa,AFRO,Ethiopia,17,ET,ET,ETH,Amhara,1943,West Gojam,0,,Sekela,18663,ADM3,Sekela,18663,ETH0194318663,2020,174149,23649,50625,99875,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,0,Non-endemic,Non-endemic,High prevalence (50% and above),Non-endemic,T3 / T3,ALB-MBD / ALB-MBD,T3,T3
Africa,Eastern Africa,AFRO,Ethiopia,17,ET,ET,ETH,Amhara,1943,South Gondar,0,,Tach Gayint,18664,ADM3,Tach Gayint,18664,ETH0194318664,2020,124452,16901,36178,71373,Endemic (MDA not delivered),124452,0,0,0,5,0,0,4,4,0,0,0,4,3,Not delivered,1,1,Non-endemic,Non-endemic,Low prevalence (less than 20%),Non-endemic,MDA 1,ALB+IVM,MDA 1,
Africa,Eastern Africa,AFRO,Ethiopia,17,ET,ET,ETH,Amhara,1943,Central Gondar,0,,Tach Armacho,18665,ADM3,Tach Armacho,18665,ETH0194318665,2020,168638,22893,49021,96724,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,0,Endemic (MDA not delivered),Non-endemic,High prevalence (50% and above),High prevalence (50% and above),MDA 1 / T1,ALB+IVM / PZQ+ALB-MBD,MDA 1,T1
Africa,Eastern Africa,AFRO,Ethiopia,17,ET,ET,ETH,Amhara,1943,Central Gondar,0,,Takusa,18666,ADM3,Takusa,18666,ETH0194318666,2020,183794,24950,53427,105417,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,0,Unknown (under LF MDA),Non-endemic,High prevalence (50% and above),High prevalence (50% and above),T1 / T3,PZQ+ALB-MBD / ALB-MBD,T1,T3
Africa,Eastern Africa,AFRO,Ethiopia,17,ET,ET,ETH,Amhara,1943,North Shewa,0,,Tarema Ber,18667,ADM3,Tarema Ber,18667,ETH0194318667,2020,111697,15163,32469,64065,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,0,Non-endemic,Non-endemic,High prevalence (50% and above),Low prevalence (less than 10%),T1 / T3,PZQ+ALB-MBD / ALB-MBD,T1,T3
Africa,Eastern Africa,AFRO,Ethiopia,17,ET,ET,ETH,Amhara,1943,South Wello,0,,Thehulederie,18668,ADM3,Thehulederie,18668,ETH0194318668,2020,146745,19928,42659,84158,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,0,Non-endemic,Non-endemic,Low prevalence (less than 20%),Moderate prevalence (10%-49%),T2,PZQ,,T2
Africa,Eastern Africa,AFRO,Ethiopia,17,ET,ET,ETH,Amhara,1943,South Wello,0,,Tenta,18669,ADM3,Tenta,18669,ETH0194318669,2020,202218,27461,58785,115972,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,0,Non-endemic,Non-endemic,Low prevalence (less than 20%),Non-endemic,Not requiring,Not requiring,Not requiring,
Africa,Eastern Africa,AFRO,Ethiopia,17,ET,ET,ETH,Amhara,1943,Central Gondar,0,,Tsegede (Amhara),18670,ADM3,Tsegede (Amhara),18670,ETH0194318670,2020,98099,13317,28516,56265,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,0,Endemic (MDA not delivered),Non-endemic,High prevalence (50% and above),High prevalence (50% and above),MDA 1 / T1,ALB+IVM / PZQ+ALB-MBD,MDA 1,T1
Africa,Eastern Africa,AFRO,Ethiopia,17,ET,ET,ETH,Amhara,1943,North Gondar,0,,Telemt,18671,ADM3,Telemt,18671,ETH0194318671,2020,101044,13717,29372,57955,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,0,Non-endemic,Non-endemic,High prevalence (50% and above),High prevalence (50% and above),T1 / T3,PZQ+ALB-MBD / ALB-MBD,T1,T3
Africa,Eastern Africa,AFRO,Ethiopia,17,ET,ET,ETH,Amhara,1943,North Wello,0,,Wadla,18672,ADM3,Wadla,18672,ETH0194318672,2020,141740,19241,41202,81296,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,0,Non-endemic,Non-endemic,Low prevalence (less than 20%),Non-endemic,Not requiring,Not requiring,Not requiring,
Africa,Eastern Africa,AFRO,Ethiopia,17,ET,ET,ETH,Amhara,1943,North Wello,0,,Woldiya Town,18674,ADM3,Woldiya Town,18674,ETH0194318674,2020,85734,11639,24922,49173,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,0,Non-endemic,Non-endemic,Low prevalence (less than 20%),Low prevalence (less than 10%),T2,PZQ,,T2
Africa,Eastern Africa,AFRO,Ethiopia,17,ET,ET,ETH,Amhara,1943,West Gojam,0,,Wemberma,18675,ADM3,Wemberma,18675,ETH0194318675,2020,134723,18295,39164,77264,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,0,Unknown (consider Oncho Elimination Mapping),Non-endemic,High prevalence (50% and above),Low prevalence (less than 10%),T1 / T3,PZQ+ALB-MBD / ALB-MBD,T1,T3
Africa,Eastern Africa,AFRO,Ethiopia,17,ET,ET,ETH,Amhara,1943,South Wello,0,,Worebabu,18676,ADM3,Worebabu,18676,ETH0194318676,2020,125708,17071,36543,72094,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,0,Non-endemic,Non-endemic,Low prevalence (less than 20%),Low prevalence (less than 10%),T2,PZQ,,T2
Africa,Eastern Africa,AFRO,Ethiopia,17,ET,ET,ETH,Amhara,1943,South Gondar,0,,Woreta Town,18677,ADM3,Woreta Town,18677,ETH0194318677,2020,48404,6573,14071,27759,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,0,Non-endemic,Non-endemic,Moderate prevalence (20%-49%),Non-endemic,T3,ALB-MBD,,T3
Africa,Eastern Africa,AFRO,Ethiopia,17,ET,ET,ETH,Amhara,1943,West Gojam,0,,Yilmana Densa,18678,ADM3,Yilmana Densa,18678,ETH0194318678,2020,287991,39109,83719,165163,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,0,Unknown (consider Oncho Elimination Mapping),Non-endemic,High prevalence (50% and above),Low prevalence (less than 10%),T1 / T3,PZQ+ALB-MBD / ALB-MBD,T1,T3
Africa,Eastern Africa,AFRO,Ethiopia,17,ET,ET,ETH,Amhara,1943,Awi,0,,Zigem,18679,ADM3,Zigem,18679,ETH0194318679,2020,113561,15416,33011,65134,Endemic (MDA not delivered),113561,0,0,0,7,0,0,6,6,0,0,0,6,6,Not delivered,1,0,Endemic (MDA not delivered),Non-endemic,Moderate prevalence (20%-49%),Non-endemic,MDA 1,ALB+IVM,MDA 1,
Africa,Eastern Africa,AFRO,Ethiopia,17,ET,ET,ETH,Amhara,1943,Wag Hamra,0,,Zequala,18680,ADM3,Zequala,18680,ETH0194318680,2020,60457,8210,17575,34672,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,0,Non-endemic,Non-endemic,High prevalence (50% and above),Non-endemic,T3 / T3,ALB-MBD / ALB-MBD,T3,T3
Africa,Eastern Africa,AFRO,Ethiopia,17,ET,ET,ETH,Amhara,1943,South Wello,0,,Legambo,18681,ADM3,Legambo,18681,ETH0194318681,2020,209664,28472,60949,120242,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,0,Non-endemic,Non-endemic,Low prevalence (less than 20%),Low prevalence (less than 10%),T2,PZQ,,T2
Africa,Eastern Africa,AFRO,Ethiopia,17,ET,ET,ETH,Amhara,1943,South Wello,0,,Wegde,18682,ADM3,Wegde,18682,ETH0194318682,2020,164460,22334,47808,94318,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,0,Non-endemic,Non-endemic,Low prevalence (less than 20%),Low prevalence (less than 10%),T2,PZQ,,T2
Africa,Eastern Africa,AFRO,Ethiopia,17,ET,ET,ETH,Amhara,1943,South Wello,0,,Were Ilu,18683,ADM3,Were Ilu,18683,ETH0194318683,2020,134059,18205,38971,76883,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,0,Non-endemic,Non-endemic,Low prevalence (less than 20%),Low prevalence (less than 10%),T2,PZQ,,T2
Africa,Eastern Africa,AFRO,Ethiopia,17,ET,ET,ETH,Benishangul Gumz,1944,Kemashi,0,,Agalometi,18684,ADM3,Agalometi,18684,ETH0194418684,2020,34128,4635,9921,19572,Endemic (MDA not delivered),34128,0,0,0,8,0,0,5,5,0,0,0,5,4,Not delivered,1,0,Endemic (under MDA),Non-endemic,Low prevalence (less than 20%),High prevalence (50% and above),MDA 3 / T2,IVM / PZQ,MDA 3,T2
Africa,Eastern Africa,AFRO,Ethiopia,17,ET,ET,ETH,Benishangul Gumz,1944,Asosa,0,,Assosa Town,18685,ADM3,Assosa Town,18685,ETH0194418685,2020,58865,7994,17112,33759,Endemic (MDA not delivered),58865,0,0,0,3,0,0,3,3,0,0,0,3,3,Not delivered,1,2,Endemic (under MDA),Non-endemic,Low prevalence (less than 20%),Low prevalence (less than 10%),MDA 1 / T2,ALB+IVM / PZQ,MDA 1,T2
Africa,Eastern Africa,AFRO,Ethiopia,17,ET,ET,ETH,Benishangul Gumz,1944,Asosa,0,,Assosa,18686,ADM3,Assosa,18686,ETH0194418686,2020,119859,16277,34843,68739,Endemic (MDA not delivered),119859,0,0,0,8,0,0,5,5,0,0,0,5,1,Not delivered,1,0,Endemic (under MDA),Non-endemic,Low prevalence (less than 20%),Moderate prevalence (10%-49%),MDA 3 / T2,IVM / PZQ,MDA 3,T2
Africa,Eastern Africa,AFRO,Ethiopia,17,ET,ET,ETH,Benishangul Gumz,1944,Kemashi,0,,Belojiganfo,18688,ADM3,Belojiganfo,18688,ETH0194418688,2020,45170,6134,13131,25905,Endemic (MDA not delivered),45170,0,0,0,9,0,0,6,6,0,0,0,6,5,Not delivered,1,0,Endemic (under MDA),Non-endemic,Low prevalence (less than 20%),Moderate prevalence (10%-49%),MDA 3 / T2,IVM / PZQ,MDA 3,T2
Africa,Eastern Africa,AFRO,Ethiopia,17,ET,ET,ETH,Benishangul Gumz,1944,Metekel,0,,Bulen,18689,ADM3,Bulen,18689,ETH0194418689,2020,68217,9264,19831,39122,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,0,Endemic (MDA not delivered),Non-endemic,Moderate prevalence (20%-49%),High prevalence (50% and above),MDA 1 / T2,ALB+IVM / PZQ,MDA 1,T2
Africa,Eastern Africa,AFRO,Ethiopia,17,ET,ET,ETH,Benishangul Gumz,1944,Metekel,0,,Dangura,18690,ADM3,Dangura,18690,ETH0194418690,2020,72733,9877,21144,41713,Endemic (MDA not delivered),72733,0,0,0,9,0,0,6,6,0,0,0,6,6,Not delivered,1,0,Endemic (MDA not delivered),Non-endemic,Low prevalence (less than 20%),Moderate prevalence (10%-49%),MDA 3 / T2,IVM / PZQ,MDA 3,T2
Africa,Eastern Africa,AFRO,Ethiopia,17,ET,ET,ETH,Benishangul Gumz,1944,Metekel,0,,Debati,18691,ADM3,Debati,18691,ETH0194418691,2020,99882,13564,29036,57282,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,0,Endemic (MDA not delivered),Non-endemic,Moderate prevalence (20%-49%),Moderate prevalence (10%-49%),MDA 1 / T2,ALB+IVM / PZQ,MDA 1,T2
Africa,Eastern Africa,AFRO,Ethiopia,17,ET,ET,ETH,Benishangul Gumz,1944,Metekel,0,,Guba,18692,ADM3,Guba,18692,ETH0194418692,2020,32070,4355,9323,18392,Endemic (MDA not delivered),32070,0,0,0,9,0,0,6,6,0,0,0,6,6,Not delivered,1,0,Endemic (MDA not delivered),Non-endemic,Low prevalence (less than 20%),Moderate prevalence (10%-49%),MDA 3 / T2,IVM / PZQ,MDA 3,T2
Africa,Eastern Africa,AFRO,Ethiopia,17,ET,ET,ETH,Benishangul Gumz,1944,Asosa,0,,Kurmuk,18695,ADM3,Kurmuk,18695,ETH0194418695,2020,25076,3405,7290,14381,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,0,Endemic (under MDA),Non-endemic,Low prevalence (less than 20%),Low prevalence (less than 10%),MDA 3 / T2,IVM / PZQ,MDA 3,T2
Africa,Eastern Africa,AFRO,Ethiopia,17,ET,ET,ETH,Benishangul Gumz,1944,Asosa,0,,Menge,18698,ADM3,Menge,18698,ETH0194418698,2020,40543,5506,11786,23251,Endemic (MDA not delivered),40543,0,0,0,8,0,0,5,5,0,0,0,5,5,Not delivered,1,0,Endemic (under MDA),Non-endemic,Low prevalence (less than 20%),High prevalence (50% and above),MDA 3 / T2,IVM / PZQ,MDA 3,T2
Africa,Eastern Africa,AFRO,Ethiopia,17,ET,ET,ETH,Benishangul Gumz,1944,Asosa,0,,Oda Bilidigilu,18699,ADM3,Oda Bilidigilu,18699,ETH0194418699,2020,81795,11108,23778,46910,Endemic (MDA not delivered),81795,0,0,0,7,0,0,5,5,0,0,0,5,4,Not delivered,1,0,Endemic (under MDA),Non-endemic,Low prevalence (less than 20%),Moderate prevalence (10%-49%),MDA 3 / T2,IVM / PZQ,MDA 3,T2
Africa,Eastern Africa,AFRO,Ethiopia,17,ET,ET,ETH,Benishangul Gumz,1944,Metekel,0,,Pawe,18700,ADM3,Pawe,18700,ETH0194418700,2020,68261,9270,19844,39148,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,0,Endemic (under MDA),Non-endemic,Low prevalence (less than 20%),High prevalence (50% and above),MDA 3 / T2,IVM / PZQ,MDA 3,T2
Africa,Eastern Africa,AFRO,Ethiopia,17,ET,ET,ETH,Benishangul Gumz,1944,Kemashi,0,,Sodal/Sirba Abay,18701,ADM3,Sodal/Sirba Abay,18701,ETH0194418701,2020,26967,3662,7839,15466,Endemic (MDA not delivered),26967,0,0,0,8,0,0,6,5,0,0,0,6,5,Not delivered,1,0,Endemic (under MDA),Non-endemic,Low prevalence (less than 20%),High prevalence (50% and above),MDA 3 / T2,IVM / PZQ,MDA 3,T2
Africa,Eastern Africa,AFRO,Ethiopia,17,ET,ET,ETH,Benishangul Gumz,1944,Asosa,0,,Sherkole,18702,ADM3,Sherkole,18702,ETH0194418702,2020,42592,5784,12381,24426,Endemic (MDA not delivered),42592,0,0,0,8,0,0,5,5,0,0,0,5,5,Not delivered,1,0,Endemic (under MDA),Non-endemic,Low prevalence (less than 20%),Moderate prevalence (10%-49%),MDA 3 / T2,IVM / PZQ,MDA 3,T2
Africa,Eastern Africa,AFRO,Ethiopia,17,ET,ET,ETH,Benishangul Gumz,1944,Metekel,0,,Wenbera,18703,ADM3,Wenbera,18703,ETH0194418703,2020,89912,12210,26137,51564,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,0,Endemic (MDA not delivered),Non-endemic,Moderate prevalence (20%-49%),Low prevalence (less than 10%),MDA 1 / T2,ALB+IVM / PZQ,MDA 1,T2
Africa,Eastern Africa,AFRO,Ethiopia,17,ET,ET,ETH,Benishangul Gumz,1944,Kemashi,0,,Yaso,18704,ADM3,Yaso,18704,ETH0194418704,2020,25779,3501,7494,14784,Endemic (MDA not delivered),25779,0,0,0,9,0,0,6,6,0,0,0,6,6,Not delivered,1,0,Endemic (under MDA),Non-endemic,Low prevalence (less than 20%),High prevalence (50% and above),MDA 3 / T2,IVM / PZQ,MDA 3,T2
Africa,Eastern Africa,AFRO,Ethiopia,17,ET,ET,ETH,Dire Dawa,1945,Dire Dawa urban,0,,Addis Ketema (Dire Dawa),18705,ADM3,Addis Ketema (Dire Dawa),18705,ETH0194518705,2020,56081,7616,16303,32162,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,0,Unknown (consider Oncho Elimination Mapping),Non-endemic,Low prevalence (less than 20%),Moderate prevalence (10%-49%),T2,PZQ,,T2
Africa,Eastern Africa,AFRO,Ethiopia,17,ET,ET,ETH,Dire Dawa,1945,Dire Dawa rural,0,,Biyoawale,18706,ADM3,Biyoawale,18706,ETH0194518706,2020,53960,7328,15686,30946,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,0,Unknown (consider Oncho Elimination Mapping),Non-endemic,Low prevalence (less than 20%),Moderate prevalence (10%-49%),T2,PZQ,,T2
Africa,Eastern Africa,AFRO,Ethiopia,17,ET,ET,ETH,Dire Dawa,1945,Dire Dawa urban,0,,Gende Kore,18708,ADM3,Gende Kore,18708,ETH0194518708,2020,56773,7710,16504,32559,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,0,Unknown (consider Oncho Elimination Mapping),Non-endemic,Low prevalence (less than 20%),Moderate prevalence (10%-49%),T2,PZQ,,T2
Africa,Eastern Africa,AFRO,Ethiopia,17,ET,ET,ETH,Dire Dawa,1945,Dire Dawa rural,0,,Jeldessa,18709,ADM3,Jeldessa,18709,ETH0194518709,2020,26764,3635,7780,15349,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,0,Unknown (consider Oncho Elimination Mapping),Non-endemic,Low prevalence (less than 20%),Moderate prevalence (10%-49%),T2,PZQ,,T2
Africa,Eastern Africa,AFRO,Ethiopia,17,ET,ET,ETH,Dire Dawa,1945,Dire Dawa urban,0,,Legehare,18710,ADM3,Legehare,18710,ETH0194518710,2020,147743,20063,42949,84730,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,0,Unknown (consider Oncho Elimination Mapping),Non-endemic,Low prevalence (less than 20%),Moderate prevalence (10%-49%),T2,PZQ,,T2
Africa,Eastern Africa,AFRO,Ethiopia,17,ET,ET,ETH,Dire Dawa,1945,Dire Dawa urban,0,,Malka Jabti (M/jebdu),18711,ADM3,Malka Jabti (M/jebdu),18711,ETH0194518711,2020,33836,4595,9836,19405,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,0,Unknown (consider Oncho Elimination Mapping),Non-endemic,Low prevalence (less than 20%),Moderate prevalence (10%-49%),T2,PZQ,,T2
Africa,Eastern Africa,AFRO,Ethiopia,17,ET,ET,ETH,Dire Dawa,1945,Dire Dawa urban,0,,Sabian,18712,ADM3,Sabian,18712,ETH0194518712,2020,73544,9987,21379,42178,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,0,Unknown (consider Oncho Elimination Mapping),Non-endemic,Low prevalence (less than 20%),Moderate prevalence (10%-49%),T2,PZQ,,T2
Africa,Eastern Africa,AFRO,Ethiopia,17,ET,ET,ETH,Dire Dawa,1945,Dire Dawa rural,0,,Wahil,18713,ADM3,Wahil,18713,ETH0194518713,2020,30387,4127,8834,17427,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,0,Unknown (consider Oncho Elimination Mapping),Non-endemic,Low prevalence (less than 20%),Moderate prevalence (10%-49%),T2,PZQ,,T2
Africa,Eastern Africa,AFRO,Ethiopia,17,ET,ET,ETH,Gambela,1946,Agnewak,0,,Abobo,18714,ADM3,Abobo,18714,ETH0194618714,2020,36361,4938,10570,20853,Endemic (MDA not delivered),36361,0,0,0,8,0,0,3,2,0,0,0,3,0,Not delivered,1,3,Endemic (under MDA),Non-endemic,Moderate prevalence (20%-49%),Moderate prevalence (10%-49%),MDA 1 / T2,ALB+IVM / PZQ,MDA 1,T2
Africa,Eastern Africa,AFRO,Ethiopia,17,ET,ET,ETH,Gambela,1946,Agnewak,0,,Gambela Zuria,18717,ADM3,Gambela Zuria,18717,ETH0194618717,2020,21440,2912,6233,12296,Endemic (MDA not delivered),21440,0,0,0,5,0,0,4,2,0,0,0,4,2,Not delivered,1,3,Endemic (under MDA),Non-endemic,High prevalence (50% and above),Low prevalence (less than 10%),MDA 1 / T1,ALB+IVM / PZQ+ALB-MBD,MDA 1,T1
Africa,Eastern Africa,AFRO,Ethiopia,17,ET,ET,ETH,Gambela,1946,Mejenger,0,,Godere,18718,ADM3,Godere,18718,ETH0194618718,2020,68632,9320,19951,39360,Endemic (MDA not delivered),68632,0,0,0,9,0,0,4,4,0,0,0,4,4,Not delivered,1,1,Endemic (under MDA),Non-endemic,High prevalence (50% and above),Low prevalence (less than 10%),MDA 1 / T1,ALB+IVM / PZQ+ALB-MBD,MDA 1,T1
Africa,Eastern Africa,AFRO,Ethiopia,17,ET,ET,ETH,Gambela,1946,Nuwer,0,,Jikawo,18721,ADM3,Jikawo,18721,ETH0194618721,2020,30004,4075,8722,17207,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,0,Unknown (consider Oncho Elimination Mapping),Non-endemic,High prevalence (50% and above),Moderate prevalence (10%-49%),T1 / T3,PZQ+ALB-MBD / ALB-MBD,T1,T3
Africa,Eastern Africa,AFRO,Ethiopia,17,ET,ET,ETH,Gambela,1946,Agnewak,0,,Jore,18722,ADM3,Jore,18722,ETH0194618722,2020,14202,1929,4129,8145,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,0,Unknown (consider Oncho Elimination Mapping),Non-endemic,High prevalence (50% and above),Moderate prevalence (10%-49%),T1 / T3,PZQ+ALB-MBD / ALB-MBD,T1,T3
Africa,Eastern Africa,AFRO,Ethiopia,17,ET,ET,ETH,Gambela,1946,Nuwer,0,,Lare,18723,ADM3,Lare,18723,ETH0194618723,2020,52536,7134,15272,30129,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,0,Unknown (consider Oncho Elimination Mapping),Non-endemic,High prevalence (50% and above),Moderate prevalence (10%-49%),T1 / T3,PZQ+ALB-MBD / ALB-MBD,T1,T3
Africa,Eastern Africa,AFRO,Ethiopia,17,ET,ET,ETH,Gambela,1946,Nuwer,0,,Makuey,18724,ADM3,Makuey,18724,ETH0194618724,2020,25559,3471,7430,14658,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,0,Unknown (consider Oncho Elimination Mapping),Non-endemic,High prevalence (50% and above),Moderate prevalence (10%-49%),T1 / T3,PZQ+ALB-MBD / ALB-MBD,T1,T3
